file,chunk_id,content
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,278,"Kleber F, Fiel S, Diem M, Sablatnig R (2013) CVL-database: An off-line database for writer retrieval, writer identification and word spotting."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,279,"In: 12th International Conference on Document Analysis and Recognition, pp. 560564. IEEE. https:// doi. org/ 10. 1109/ ICDAR. 2013. 117 34."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,280,"Liu CL, Yin F, Wang DH, Wang QF (2011) Casia online and offline chinese handwriting databases. In: 2011 International Conference on Document Analysis and Recognition pp. 3741. IEEE 35."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,281,"Liu H, Ding X (2005) Handwritten character recognition using gradient feature and quadratic classifier with multiple discrimination schemes."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,282,"In: Eighth International Conference on Document Analysis and Recognition (ICDAR05), pp. 1923. https:// doi. org/ 10. 1109/ ICDAR. 2005. 123 36."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,283,Lcm HT (2018) Line-level handwritten text recognition with tensorflow. https:// github. com/ lamho angtu ng/ LineH TR. Last accessed 11 May 2020 37.
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,284,"Maken P, Gupta A (2021) A method for automatic classification of gender based on text-independent handwriting. Multimed Tools Appl pp. 130 38."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,285,"Maken P, Gupta A, Gupta MK (2019) A study on various techniques involved in gender prediction system: a comprehensive review. Cybern Inf Technol 19(2):5173 39."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,286,"Marti UV, Bunke H (1999) A full English sentence database for off-line handwriting recognition. In: Proceedings of the Fifth International Conference on Document Analysis and Recognition."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,287,"ICDAR99 (Cat. No. PR00318), pp. 705708. IEEE. https:// doi. org/ 10. 1109/ ICDAR. 1999. 791885 40."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,288,"Marti UV, Bunke H (2002) The IAM-database: An English sentence database for offline handwriting recognition. Int J Doc Anal Recognit 5(1):3946. https:// doi. org/ 10. 1007/ s1003 20200 071 41."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,289,"Montreuil F, Grosicki E, Heutte L, Nicolas S (2009) Unconstrained handwritten document layout extraction using 2D conditional random fields."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,290,"In: 10th International Conference on Document Analy sis and Recognition, pp. 853857. IEEE. https:// doi. org/ 10. 1109/ ICDAR. 2009. 132 42. Net N (2020) Nomeroff net."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,291,automatic numberplate recognition system. version 0.3.1. https:// nomer off. net. ua/. Last accessed 11 May 2020 43.
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,292,"Parvez M, Mahmoud S (2013) Arabic handwriting recognition using structural and syntactic pattern attributes. Pattern Recognit 46(1):141154. https:// doi. org/ 10. 1016/j. patcog. 2012. 07. 012 44."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,293,"Pechwitz M, Maddouri SS, Mrgner V, Ellouze N, Amiri H et al (2002) Ifn/enit-database of handwritten arabic words. In: Proc. of CIFED vol. 2, pp. 127136. Citeseer 45."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,294,"Puigcerver J (2017) Are multidimensional recurrent layers really necessary for handwritten text recognition? In: 14th IAPR International Conference on Document Analysis and Recognition (ICDAR), vol."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,295,"1, pp. 6772. IEEE 46. Salvi D, Zhou J, Waggoner J, Wang S (2013) Handwritten text segmentation using average longest path algorithm."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,296,"In: Proceedings of IEEE Workshop on Applications of Computer Vision, pp. 505512. IEEE. https:// doi. org/ 10. 1109/ WACV. 2013. 64750 61 47."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,297,"Santos R, Clemente G, Ing Ren T, Cavalcanti G (2009) Text line segmentation based on morphology and histogram projection. In: 10th International Conference on Document Analysis and Recognition, pp."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,298,651655. IEEE. https:// doi. org/ 10. 1109/ ICDAR. 2009. 183 48. Scheidl H (2018) Handwritten text recognition in historical documents. Technische Universitt Wien 49.
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,299,Scheidl H (2018) Handwritten text recognition with tensorflow. https:// github. com/ githu bhara ld/ Simpl eHTR. Last accessed 11 May 2020 50.
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,300,"Shi B, Bai X, Yao C (2016) An end-to-end trainable neural network for image-based sequence recognition and its application to scene text recognition."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,301,IEEE Trans Pattern Anal Mach Intell 39(11):22982304 51.
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,302,"Siddiqi I, Vincent N (2010) Text independent writer recognition using redundant writing patterns with contour-based orientation and curvature features. Pattern Recognit 43(11):38533865. https:// doi."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,303,"org/ 10. 1016/j. patcog. 2010. 05. 019 Content courtesy of Springer Nature, terms of use apply. Rights reserved.Multimedia Tools and Applications 1 3 52."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,304,"Smith SJ, Bourgoin MO, Sims K, Voorhees HL (1994) Handwritten character classification using nearest neighbor in large databases. IEEE Trans Pattern Anal Mach Intell 16(9):915919. https:// doi."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,305,"org/ 10. 1109/ 34. 310689 53. Srivastava N, Hinton G, Krizhevsky A, Sutskever I, Salakhutdinov R (2014) Dropout: a simple way to prevent neural networks from overfitting."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,306,"J Mach Learn Res 15(1):19291958 54. Tao D, Liang L, Jin L, Gao Y (2014) Similar handwritten chinese character recognition by kernel discriminative locality alignment. Pattern Recognit Lett 35, 186194."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,307,"https:// doi. org/ 10. 1016/j. patrec. 2012. 06. 014.Frontiers in Handwriting Processing 55. Vinciarelli A, Luettin J (2001) A new normalization technique for cursive handwritten words."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,308,"Pattern Recognit Lett 22(9):10431050 56. Voigtlaender P, Doetsch P, Ney H (2016) Handwriting recognition with large multidimensional long short-term memory recurrent neural networks."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,309,"In: 15th International Conference on Frontiers in Handwriting Recognition (ICFHR), pp. 228233. IEEE 57."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,310,"Wshah S, Kumar G, Govindaraju V (2012) Multilingual word spotting in offline handwritten documents. In: Proceedings of the 21st International Conference on Pattern Recognition (ICPR2012), pp. 310313."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,311,"IEEE 58. Wshah S, Kumar G, Govindaraju V (2012) Script independent word spotting in offline handwritten documents based on hidden Markov models."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,312,"In: International Conference on Frontiers in Handwriting Recognition, pp. 1419. IEEE https:// doi. org/ 10. 1109/ ICFHR. 2012. 264 59."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,313,"Zamora-Martinez F, Frinken V, Espana-Boquera S, Castro-Bleda MJ, Fischer A, Bunke H (2014) Neural network language models for off-line handwriting recognition. Pattern Recognit 47(4):16421652."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,314,"https:// doi. org/ 10. 1016/j. patcog. 2013. 10. 020 60. Zhou S, Chen Q, Wang X (2014) Handwritten chinese text editing and recognition system. Multimed Tools Appl 71(3):13631380 61."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,315,"Zimmermann M, Bunke H (2002) Automatic segmentation of the IAM off-line database for handwritten English text. In: Proc Int Conf Pattern Recognit vol. 4, pp. 3539. IEEE. https:// doi. org/ 10."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,316,1109/ ICPR. 2002. 10473 94 Publishers Note Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,317,"Content courtesy of Springer Nature, terms of use apply. Rights reserved.1. 2. 3. 4. 5."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,318,"6.Terms and Conditions Springer Nature journal content, brought to you courtesy of Springer Nature Customer Service Center GmbH (Springer Nature)."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,319,"Springer Nature supports a reasonable amount of sharing of research papers by authors, subscribers and authorised users (Users), for small-scale personal, non-commercial use provided that all copyright, trade and service marks and other proprietary notices are maintained."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,320,"By accessing, sharing, receiving or otherwise using the Springer Nature journal content you agree to these terms of use (Terms)."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,321,"For these purposes, Springer Nature considers academic use (by researchers and students) to be non-commercial."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,322,"These Terms are supplementary and will apply in addition to any applicable website terms and conditions, a relevant site licence or a personal subscription."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,323,"These Terms will prevail over any conflict or ambiguity with regards to the relevant terms, a site licence or a personal subscription (to the extent of the conflict or ambiguity only)."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,324,"For Creative Commons-licensed articles, the terms of the Creative Commons license used will apply. We collect and use personal data to provide access to the Springer Nature journal content."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,325,"We may also use these personal data internally within ResearchGate and Springer Nature and as agreed share it, in an anonymised way, for purposes of tracking, analysis and reporting."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,326,We will not otherwise disclose your personal data outside the ResearchGate or the Springer Nature group of companies unless we have your permission as detailed in the Privacy Policy.
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,327,"While Users may use the Springer Nature journal content for small scale, personal non-commercial use, it is important to note that Users may not: use such content for the purpose of providing other users with access on a regular or large scale basis or as a means to circumvent access control; use such content where to do so would be considered a criminal or statutory offence in any jurisdiction, or gives rise to civil liability, or is otherwise unlawful; falsely or misleadingly imply or suggest endorsement, approval , sponsorship, or association unless explicitly agreed to by Springer Nature in writing; use bots or other automated methods to access the content or redirect messages override any security feature or exclusionary protocol; or share the content in order to create substitute for Springer Nature products or services or a systematic database of Springer Nature journal content."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,328,"In line with the restriction against commercial use, Springer Nature does not permit the creation of a product or service that creates revenue, royalties, rent or income from our content or its inclusion as part of a paid for service or for other commercial gain."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,329,"Springer Nature journal content cannot be used for inter-library loans and librarians may not upload Springer Nature journal content on a large scale into their, or any other, institutional repository."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,330,These terms of use are reviewed regularly and may be amended at any time.
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,331,"Springer Nature is not obligated to publish any information or content on this website and may remove it or features or functionality at our sole discretion, at any time with or without notice."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,332,Springer Nature may revoke this licence to you at any time and remove access to any copies of the Springer Nature journal content which have been saved.
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,333,"To the fullest extent permitted by law, Springer Nature makes no warranties, representations or guarantees to Users, either express or implied with respect to the Springer nature journal content and all parties disclaim and waive any implied warranties or warranties imposed by law, including merchantability or fitness for any particular purpose."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,334,"Please note that these rights do not automatically extend to content, data or other material published by Springer Nature that may be licensed from third parties."
./data/pdf/62_2021_Handwritten Kazakh and Russian HKR database.pdf,335,"If you would like to use or distribute our Springer Nature journal content to a wider audience or on a regular basis or in any other manner not expressly permitted by these Terms, please contact Springer Nature at onlineservice@springernature.com."
